H12,Tajima_D,d_xy,diversity,mean_SE,mean_SE_shuf,num_trees,rec,variance,weighted_Fst
0.03793,-1.0635295517770957,0.007807519200000016,0.004686309696969691,0.008516712437796394,0.008354904277474384,1,0.0,0.009209098004230924,0.14873161440339838
0.063466,-0.3785880810331168,0.009256104000000027,0.007557162020202025,0.005757459329093401,0.006007377719553233,1,0.0,0.005848019380989484,0.08404387848910737
0.04188200000000001,0.3188353887893388,0.008276999200000013,0.008018543636363633,0.009458248846809406,0.008713513128750853,1,0.0,0.00735554071246104,0.13268011216404996
0.044766,-0.7957290926474627,0.005106264199999997,0.004334259393939399,0.007623912606416944,0.007713135912648729,1,0.0,0.006945270673132075,0.13317511332715032
0.037772,-0.8891041149559257,0.007121585000000002,0.005277259797979801,0.005351615342341729,0.005287536152394163,1,0.0,0.005134410003581612,0.13374982657208037
0.04625599999999999,0.7148308975085027,0.011925054400000072,0.010833181414141437,0.0043766504789930875,0.0049087134065366085,1,0.0,0.004723388417057185,0.02982556363247767
0.03483,-0.7509549688203236,0.006912149000000015,0.005286134747474762,0.002658711717315065,0.0026675102209429507,1,0.0,0.003160427502829464,0.06399197939539764
0.06213000000000001,1.1609022988135673,0.01574694659999998,0.016024334949494977,0.007223353879733902,0.0072683093092630125,1,0.0,0.008117954813123872,0.2381562710504452
0.06201800000000001,-0.20631421166127692,0.007581128800000014,0.006770674747474757,0.0034887308965931263,0.003534372214617583,1,0.0,0.0036878850974089356,0.05510050043643072
0.0404,1.1190341923306513,0.012585080000000044,0.01090116262626264,0.0045426831173864465,0.0047629973780167235,1,0.0,0.004286646362436036,0.08170456681097255
0.064746,0.9118663782857458,0.0130705198,0.011266101616161615,0.0034730614579796364,0.003407499114013061,1,0.0,0.003319065277251161,0.05110261303832925
0.04891999999999999,1.6265448040588677,0.01672675079999993,0.015664633939393924,0.007165233534883797,0.0071557331816291415,1,0.0,0.007386517679753903,0.33475361317666874
0.03446199999999999,-0.35761312637551107,0.007317106599999999,0.005827653939393959,0.005082540646371367,0.004827805168190465,1,0.0,0.004500001464427598,0.08824018673766404
0.04456399999999999,0.5638049169747505,0.010051305200000003,0.00962396848484847,0.005156258858687395,0.004929446226681694,1,0.0,0.005143708815249913,0.03848404431135854
0.047675999999999996,-0.09366041166681877,0.007538558000000014,0.006771866666666665,0.004726513539791611,0.004638621313199412,1,0.0,0.0042933135751622555,0.08178997633105506
0.045841999999999994,0.562013528677693,0.010528468799999989,0.009665160606060591,0.007925584038937977,0.00778644664738452,1,0.0,0.007349970435554427,0.13518887218455122
0.04343000000000001,0.250930340252577,0.008294247000000024,0.008188520202020195,0.005198445511939053,0.005201092395500246,1,0.0,0.005197969700280053,0.07219673458013141
0.05269999999999999,1.30181817315859,0.014907204000000049,0.013096852929292975,0.00441528170283379,0.004409002959718882,1,0.0,0.0045656030613882995,0.21459605014253674
0.042154,-0.0720427233544076,0.007725453000000009,0.00664877313131314,0.005131053315707012,0.005157119515253907,1,0.0,0.006019226136178548,0.14477306488170724
0.05727800000000001,-0.04748356483660646,0.013255858399999964,0.01073067878787875,0.0032583721907595343,0.003352846346123934,1,0.0,0.003050478476522931,0.05116282440838773
0.052475999999999995,0.8779857351970919,0.010116440600000024,0.007755481616161622,0.011683435201490233,0.011584127630198069,1,0.0,0.011963909046070378,0.3143261654258488
0.05970799999999999,-0.6933910527526195,0.008290124999999992,0.00810532060606058,0.008168293497883387,0.007983360653993597,1,0.0,0.008493016709420372,0.07919680659448498
0.07375999999999999,-0.1684806181964832,0.017383232400000014,0.011941398787878777,0.005341234824157765,0.005372681607906401,1,0.0,0.005378705174124928,0.1520524771701511
0.05305800000000001,-0.9606756374857778,0.005152327399999994,0.00440164060606061,0.005700774621896173,0.006054105595899925,1,0.0,0.006170585255928965,0.06576494938060644
0.038658,-1.6374994226405604,0.00997827259999999,0.0039287795959596,0.007961959765948708,0.008525065579335212,1,0.0,0.008731917509172935,0.30231848200585154
0.08397999999999999,-0.4363669928045683,0.010737655199999916,0.012234661414141342,0.0035192832577759297,0.0037055174778457523,1,0.0,0.0034985391568221284,0.06063460080244456
0.038931999999999994,0.5564430541858068,0.009073616599999997,0.008584707272727279,0.004796989634875522,0.004417549280219853,1,0.0,0.004732050606958106,0.06622842247661061
0.051088,1.2993867350892632,0.011880779600000007,0.010958803434343438,0.004995349868430439,0.0051373311446151985,1,0.0,0.005293313037948129,0.07223577352305888
0.045396,1.5308860710890695,0.018586022600000016,0.017730847878787957,0.0022190208151280917,0.002198842403067485,1,0.0,0.002345855332672117,0.06002620631937118
0.038768,-0.2856652733158209,0.006101186200000016,0.006897722222222219,0.004333867974093319,0.004669387981948106,1,0.0,0.004421970337712488,0.078826037281512
0.050387999999999995,0.6234740710020996,0.009615199400000007,0.008462091717171721,0.004236991452281992,0.004199914150827658,1,0.0,0.0042603757800866145,0.10189337463794775
0.03618199999999999,0.881795197882449,0.010928530000000039,0.010343688282828247,0.004584236030121302,0.004134460731019286,1,0.0,0.004722044574449283,0.06920330299599113
0.036050000000000006,-0.1660950572951975,0.008127799000000007,0.006733486060606072,0.010452087484303858,0.01104187333586553,1,0.0,0.011901996671161295,0.20554098650835692
0.08569600000000001,2.1131889422054893,0.016331786400000037,0.015951925252525215,0.0027068794842370777,0.0027647359288211415,1,0.0,0.002819178945362979,0.019013645289345057
0.056506,0.46694307605784574,0.01170553060000004,0.01078141777777778,0.005393971608433071,0.005395640461718057,1,0.0,0.005621552947624244,0.09347065423879627
0.056416,-1.4741318099759635,0.009030791600000074,0.010132527676767682,0.009309888600740864,0.008887035657721322,1,0.0,0.009074230928559709,0.1411326309452385
0.046189999999999995,-1.1348644471045395,0.005399039999999999,0.005233236363636376,0.005582207179973489,0.005495539203742186,1,0.0,0.0056364402628000234,0.058556038311541325
0.04971800000000001,0.43876098216795234,0.015698074399999963,0.00986119595959598,0.004604874116398285,0.00476047922650249,1,0.0,0.005404972580699028,0.35303402762508435
0.062226,0.2331499019738355,0.015814868400000005,0.011241450303030314,0.0044753074257554105,0.004216025721602356,1,0.0,0.004578430916125107,0.1260875078795213
0.041853999999999995,-1.1165314342420856,0.007367301800000018,0.005354110303030326,0.004605161132377569,0.005173590269478972,1,0.0,0.0051266283448081285,0.10243025430734828
0.039324,-0.48537293364565803,0.005734690000000007,0.0054769763636363785,0.003413530011935332,0.003576978896217634,1,0.0,0.0033173802083792192,0.04240096680290267
0.049852,-1.081761409173359,0.006381449399999997,0.006673458989899017,0.005404265327173478,0.0058223100625149175,1,0.0,0.004612777744660502,0.06446589781278504
0.059824,0.6638861339367048,0.016735802199999955,0.013765614545454578,0.0019055674828134337,0.0019645468674048803,1,0.0,0.001814089138933141,0.05051090346201093
0.061162,1.3280099805208747,0.02315537280000008,0.01914018141414145,0.0016879505158993843,0.0017663871685865975,1,0.0,0.0015965084318112143,0.06611790943082037
0.05713800000000001,0.9475664516746063,0.010040908200000018,0.011093973535353572,0.004531958923157342,0.004045588681590207,1,0.0,0.0037629550661688973,0.14899185447573401
0.04403199999999999,-0.052305736689193985,0.010932665199999985,0.0076082345454545584,0.00813086050680195,0.008579106116010957,1,0.0,0.009228259779309161,0.24350230665593153
0.03644,0.047458339189595355,0.007414008600000007,0.00661553414141414,0.002804403530763981,0.0027076093926195117,1,0.0,0.00304062878875794,0.04972943800391818
0.04277599999999999,1.201352659792618,0.012110931599999996,0.011616700404040368,0.004645017877596871,0.004257681439021788,1,0.0,0.0043770525027195225,0.14043473613620894
0.032808,-0.315510721698724,0.007202773000000018,0.0071385876767676906,0.0036129063215147115,0.003840891507687615,1,0.0,0.003758831677104054,0.04391394820162671
0.05781800000000001,1.6166377953119906,0.016843322799999984,0.01530689212121208,0.004962477109249671,0.004867595287963137,1,0.0,0.00529286161343925,0.20154937806069498
0.056373999999999994,2.0987470263309613,0.020229287400000052,0.017736532929292958,0.004608172569681987,0.004256729422794424,1,0.0,0.004818505570954934,0.19722645711610443
0.06066,1.4595567752151328,0.0229419022000002,0.01772911616161619,0.002653156848212656,0.0027476891211061865,1,0.0,0.002669306595087312,0.12766698983033847
0.04689400000000001,0.1606683657068073,0.008775191000000017,0.010630301414141376,0.007863179809929469,0.007899027962838447,1,0.0,0.007575244131984265,0.1305802133158438
0.053169999999999995,0.288804925101726,0.01829615640000013,0.012958687676767692,0.0031564126134177393,0.0032177948864227667,1,0.0,0.002978695917554592,0.11035020395195669
0.064162,-1.254407947133822,0.01074283460000005,0.006950371919191929,0.003756640572027134,0.003659499578809193,1,0.0,0.004208125983209585,0.10683697932362106
0.04457400000000001,-0.6276729031372463,0.0072423636000000045,0.00711409454545455,0.011070881725947924,0.011481298820940133,1,0.0,0.011718496487945986,0.11482890019597165
0.039296,0.5821990764258184,0.010243379600000036,0.010608937373737365,0.0022793974559510042,0.002327976611604966,1,0.0,0.001997034711681729,0.030467867060650716
0.058036,1.596805795869425,0.01707913840000002,0.015151549090909123,0.008546995889751566,0.008773174716050176,1,0.0,0.009013884388289239,0.17051655284662678
0.049918,0.39710414291633045,0.009518151200000009,0.00892616363636364,0.006564009575815091,0.006464194022058375,1,0.0,0.007087217136431206,0.1594745801474361
0.04999,-0.6847977280900259,0.010954888000000005,0.005332704444444448,0.005881022186029461,0.005758093372853943,1,0.0,0.006169487592826075,0.17256367421042906
0.056442000000000006,0.3606588507407863,0.014030440400000033,0.007910836565656583,0.009446649942837533,0.009766365585628899,1,0.0,0.009356038219343204,0.24841610656139287
0.067984,3.201002840184529,0.03343776420000023,0.03348853090909072,0.0006311775441609065,0.0006480370518171345,1,0.0,0.0005762837442347252,0.015583108953630883
0.04554799999999999,0.2062528062315709,0.011998509600000045,0.012448471111111059,0.005104872295838987,0.004878864170553402,1,0.0,0.004513153982259687,0.1307823195759184
0.07030600000000002,1.1226808740451986,0.016943588799999937,0.020337833939394055,0.0014521683870759858,0.001472460625355538,1,0.0,0.0016013554343060777,0.0639036858282697
0.05407800000000001,1.6097147970630468,0.011794699200000045,0.012788460808080786,0.005343270142408998,0.005458084042746036,1,0.0,0.005411464672523005,0.20463080920911064
0.05165200000000001,0.9656411905150469,0.02176605679999997,0.01765940888888903,0.0014553000206134071,0.0014531329806654343,1,0.0,0.0015311370474128804,0.06324161559785671
0.044816,-1.2696608044775446,0.006566350399999997,0.0045338646464646495,0.012089098693385387,0.01282284440837661,1,0.0,0.014042513537483297,0.20027689683403274
0.03986,0.7408069299574558,0.01175779780000002,0.011934656363636309,0.0022274585856087124,0.002130142940503052,1,0.0,0.00218442923779165,0.006065596685290245
0.037708000000000005,-0.054602338606819976,0.008380250000000002,0.007113278989898996,0.002795741245706293,0.0026248414120249764,1,0.0,0.002929693356747865,0.09445433025139457
0.07632599999999999,2.277337492568923,0.028345654000000033,0.024092227878787904,0.004446837902831676,0.004561437503658564,1,0.0,0.003862350647368111,0.17801688784369119
0.06171200000000001,0.7595340415364634,0.015097156800000072,0.017207062424242504,0.006559748054724669,0.006535925568556695,1,0.0,0.006041931808172357,0.20511240720739374
0.06780399999999999,-1.4419137586487123,0.015898819000000012,0.004710017373737395,0.006302170234872093,0.00604512109517938,1,0.0,0.00562341953836729,0.5066186077693895
0.033794,-1.5313797913128875,0.005012428399999999,0.0034180767676767676,0.006769145139701656,0.005893544230163538,1,0.0,0.006233618381932268,0.1204220380088476
0.054967999999999996,-1.5545240354802936,0.009578109799999988,0.004930800606060595,0.0048662632099281174,0.004957170061598026,1,0.0,0.0046132722071223,0.14807229141331668
0.043267999999999994,-0.0618002015657522,0.009972316200000013,0.008059973333333335,0.002389016106674745,0.002438994001193273,1,0.0,0.0025644585980657084,0.06678490113769868
0.047854,-1.0569470111059533,0.007168558400000025,0.007120541414141452,0.005270222268542414,0.004990397405685647,1,0.0,0.00510890406582715,0.05588085893341743
0.03854,-1.1908914780028066,0.009762173400000004,0.004860931313131318,0.009164788900582145,0.010090709591848965,1,0.0,0.00971805266545731,0.3223248408836435
0.057912,-0.5503677762752769,0.009033379199999999,0.007139377171717191,0.004492361213566479,0.004739533833496575,1,0.0,0.004412853639874586,0.0851924830827558
0.040022,0.3701822966841397,0.008584121800000009,0.008043012929292938,0.007930108039563897,0.007713321905462788,1,0.0,0.007764924688819543,0.12340696808585322
0.05066199999999999,0.5644226201404494,0.011193597199999978,0.012176304646464693,0.00558342592038137,0.006082700652120168,1,0.0,0.005586578618979325,0.07256937726897823
0.07424,-1.7268892837455954,0.012007308999999956,0.005579926060606097,0.005163605964889066,0.005514788369777539,1,0.0,0.0049672984617711155,0.17954847780786604
0.063022,1.0752198741827819,0.015155280200000036,0.015036781010100966,0.00230818631367482,0.002388827457330067,1,0.0,0.0023986776602236038,0.017078597614233
0.05459200000000001,0.33672080634879525,0.01229091579999997,0.010607192929292948,0.0026268047636351516,0.002634095177177525,1,0.0,0.0023602239138715616,0.04468146084220745
0.039656,-0.710410041113898,0.0059065530000000045,0.00556262686868688,0.0040743708431241485,0.0041657008281555516,1,0.0,0.003991679246914746,0.043024662356395425
0.041651999999999995,-0.36064904600051584,0.008486156600000032,0.008076386060606068,0.004913806998544287,0.00487333084239018,1,0.0,0.0048543414452738185,0.04444017480293635
0.059517999999999995,1.027542957490336,0.012410149599999986,0.010953576161616147,0.004323479387853038,0.004460287236438614,1,0.0,0.004204294770758651,0.10206457369543458
0.038827999999999994,-0.5501564691043073,0.006439777000000008,0.005735537373737377,0.00801267418541463,0.007534392644384641,1,0.0,0.007988999773935737,0.09325150891571556
0.048034,0.3067646597852821,0.02468360699999981,0.015831322222222114,0.0022617519520674065,0.002191295042404333,1,0.0,0.0022428046591616937,0.1548382212399924
0.072308,0.41488538437143113,0.013609631799999999,0.01281634727272727,0.0028764672726316522,0.002833802785404047,1,0.0,0.0027748464786308373,0.06776029229471332
0.05652600000000001,1.3619309018187888,0.011447260999999992,0.012762015757575722,0.006642199181941139,0.00651742104572229,1,0.0,0.00733039384915774,0.22254139225185315
0.04795599999999999,0.8509948802478068,0.013660079800000051,0.013534536363636376,0.003264865992610836,0.0031940002495124864,1,0.0,0.003390783203505159,0.08809928227258668
0.054363999999999996,0.5677746370350234,0.020428257199999897,0.01499374868686872,0.0017533087530267077,0.001805701926711247,1,0.0,0.0018503627904058056,0.10716104372511143
0.07288399999999999,1.1962064178180778,0.025823491199999674,0.023711088888889155,0.0013125446897610138,0.0012995875061538526,1,0.0,0.0013300772321701423,0.009878294722822725
0.041918,0.589856539866068,0.009034563399999994,0.008267918787878793,0.00427572439228088,0.004221490019331547,1,0.0,0.004091391052843466,0.07460043303552041
0.044368,-0.6160868452121351,0.006341644000000007,0.006122995353535355,0.002774210618000443,0.0027593393666837064,1,0.0,0.0028992884532557674,0.03078557195320556
0.042719999999999994,-1.303037464370131,0.009812587600000004,0.005441688686868686,0.006863257682930623,0.0077959991154644805,1,0.0,0.007643392642717943,0.1978057426099747
0.048790000000000014,2.379531816255646,0.02052024299999999,0.020409465858585718,0.0010106427297444807,0.0010833914101691891,1,0.0,0.001123982618378269,0.05883044080034178
0.038852,-0.30593215096599274,0.005136279800000002,0.004989145858585865,0.004304261154034234,0.004285183476615092,1,0.0,0.004297906706855354,0.05234920208776769
