H12,Tajima_D,d_xy,diversity,mean_SE,mean_SE_shuf,num_trees,rec,variance,weighted_Fst
0.043934,1.0754954028608976,0.011336072200000033,0.012036105858585822,0.008554201840924761,0.008729120804188382,1,0.0,0.00803126695560117,0.26090973242140497
0.060402,-1.5454877341658382,0.006553696199999998,0.003625211515151514,0.007404544599066673,0.006921784791056437,1,0.0,0.007976628893920033,0.14461016854778053
0.053602,0.9836400595850172,0.011800366199999997,0.01081810727272725,0.0029421603624893637,0.0029614670886926376,1,0.0,0.0026493365367030986,0.05801678200118161
0.04702599999999999,0.6657588238640681,0.011613939800000002,0.010796338989898992,0.003425877980802966,0.0034323186198037727,1,0.0,0.003467147305987374,0.029425779416616872
0.051705999999999995,0.8167039297855438,0.009925961800000018,0.010010636565656554,0.0025157141247555987,0.0027819296928908014,1,0.0,0.002480916847993672,0.06621492210133374
0.035668000000000005,-0.6257056781852723,0.006564984200000002,0.006388312121212143,0.004509404947801598,0.004512009939013758,1,0.0,0.004458651107241046,0.06933782592479242
0.038849999999999996,-0.3864631937092296,0.0066000390000000055,0.0067935991919191975,0.003560159977554342,0.0033689399736483473,1,0.0,0.0037844043728450343,0.044267266647467454
0.04732199999999999,-0.8504198972273397,0.004710760000000005,0.0042624088888888936,0.004091144155027317,0.0040340516923600064,1,0.0,0.004013167750858361,0.060935932463581546
0.04198999999999999,0.0912170350267552,0.008116610799999993,0.007741315353535359,0.0045759223321295795,0.00450846721689854,1,0.0,0.004923763893461474,0.061256631293705836
0.07054,3.195297815462234,0.053635247600000005,0.051944567878786735,0.0006330731906298774,0.0006199257453215638,1,0.0,0.0007115638771658498,0.023284529769576005
0.049182,0.9847349344265137,0.011614891800000037,0.01068013595959593,0.009179316757894861,0.009298386798063808,1,0.0,0.00944197194404187,0.19180730786477157
0.05439399999999999,1.0748405790929298,0.012875965400000005,0.011896978989898938,0.0024156006905963327,0.002397917802049423,1,0.0,0.002156388376923795,0.06408207865818386
0.042165999999999995,1.262081820883335,0.013503573800000047,0.013079410505050477,0.003794346624457145,0.003931141293003661,1,0.0,0.004163120400135417,0.037566653403876715
0.040678,-0.7675433762241848,0.0052666264000000105,0.00548343595959597,0.00419594235246917,0.0045309023516083,1,0.0,0.004653766026955051,0.08920310252219135
0.041968000000000005,0.37792163587347205,0.00932041720000002,0.00959892989898989,0.005371843264120601,0.005286840588655361,1,0.0,0.005482083943026466,0.05983923183768556
0.044458000000000004,0.5696605428666915,0.009532662600000014,0.009725048282828313,0.002944249390365628,0.002818108658169251,1,0.0,0.0025020193250001248,0.03322314775383763
0.040914,-1.0605316849499353,0.004849990000000001,0.0034774357575757613,0.008401074565580308,0.008320028284321402,1,0.0,0.008957865605114291,0.15504375481106203
0.045756,0.2861959598247062,0.007513306200000001,0.00722183939393942,0.0041286136535904384,0.003759767698759315,1,0.0,0.003931828945085902,0.08371601269514564
0.05467600000000001,0.21680653510022802,0.02099268740000007,0.01513098424242419,0.0029682908254666206,0.003010101051612693,1,0.0,0.0030204460596838403,0.10988633526743753
0.04885199999999999,0.9129276717246557,0.013090237200000063,0.013333006868686858,0.004343710118099225,0.004834611967914526,1,0.0,0.004295863834764524,0.1731995399417599
0.05019999999999999,0.6737130435519465,0.010096086400000023,0.009403149292929274,0.004687739583481824,0.005115149230162429,1,0.0,0.004852025288585848,0.10886722511944948
0.074688,0.9835118373650208,0.023366672400000094,0.0189657494949493,0.0010501475876221586,0.001091992256859298,1,0.0,0.0011545596518664357,0.04088031776165866
0.037517999999999996,-0.854335198247266,0.007619266600000031,0.008614625252525248,0.001978797943569663,0.0018601438746608983,1,0.0,0.0020874927231194426,0.03049010558208034
0.03798599999999999,-0.22121510562750998,0.007917000600000003,0.0069890713131313155,0.006139162491781079,0.005931770072562028,1,0.0,0.005628790250872944,0.09135908895083265
0.04659800000000001,0.9875938743115463,0.012756338800000067,0.012975322222222217,0.004017188496524008,0.004146156152730626,1,0.0,0.0039046454710056507,0.1058372983068235
0.047374,1.0732578824319585,0.011727302600000065,0.012190748484848513,0.0030842486501812404,0.002904774825866686,1,0.0,0.003057420623555048,0.08823159150675944
0.04643800000000001,0.6190966721503797,0.009716562800000002,0.009385359595959555,0.001666401130335657,0.0016200714407579775,1,0.0,0.00184999887976315,0.007473173274452216
0.06272,-0.6779734396273754,0.009233222000000143,0.013072722222222343,0.004383194781487269,0.00418023423591351,1,0.0,0.004031593178554131,0.0895436822379287
0.04815,0.3244113494632638,0.012040824000000032,0.01071972646464645,0.004315995506957454,0.004590051457396952,1,0.0,0.004608914130762796,0.07116270407384775
0.033878,-0.8343533037831375,0.004744056599999999,0.00433037232323233,0.0037045444292706235,0.0035443201572417727,1,0.0,0.00349000226666902,0.03235797185645144
0.056423999999999995,0.364608526264187,0.012881111399999983,0.008920594343434354,0.011690499820797218,0.011596053573642493,1,0.0,0.01398733664658518,0.4000290454604744
0.04897200000000001,0.606401169911128,0.009856474200000019,0.009816593535353517,0.0015389611693254171,0.0014509597618636602,1,0.0,0.001536894592154724,0.015591492317330488
0.034263999999999996,-0.26723018960815054,0.007138079399999968,0.007680786060606064,0.0024714950882955057,0.002556944717916924,1,0.0,0.00261094263369334,0.04609636982410798
0.04561400000000001,-1.1813854790363647,0.00808726219999998,0.006389848888888888,0.00274174426375143,0.0028633372151967134,1,0.0,0.002624732381269484,0.03817761734670111
0.037662,0.039016584981172595,0.009450502800000017,0.009742795555555527,0.0016185384816211506,0.001581824169827797,1,0.0,0.001361626520142569,0.03508372019388892
