d_xy,mean_SE,mean_SE_shuf,num_trees,rec,variance,weighted_Fst
0.08021487000000226,0.002819224440861886,0.0027820170577310755,1,0.0,0.0027741831279656038,0.12303510079088423
0.022911500000000196,0.006274317644375322,0.0062549151724954725,1,0.0,0.006643428624513265,0.07407226552322412
0.035845505000000485,0.003508279512717832,0.0035700468076878445,1,0.0,0.0034293926703442843,0.011958943991898457
0.05410276500000021,0.004738176776862963,0.004963951309308225,1,0.0,0.004751144985402795,0.2784330485626523
0.05625544500000083,0.004784311063272403,0.005020903752620438,1,0.0,0.005116049086194354,0.11369984453577212
0.03859127000000027,0.00327524923162218,0.0033412755236158203,1,0.0,0.0032027219762737758,0.2710333590845509
0.19176307999999992,0.001007248637696132,0.0009881170589485092,1,0.0,0.0009442329585258133,0.3429986019728259
0.05191074000000067,0.0025763695674438495,0.0025576342461064274,1,0.0,0.002590502374292839,0.019626147816431704
0.08776129000000221,0.002872263204834252,0.0028790072495863154,1,0.0,0.003033069347480358,0.35601852847640436
0.041739229999999995,0.0024382328104483974,0.0023449188850486647,1,0.0,0.002313574298160749,0.09953984888408007
0.03733996500000062,0.0037509901060167688,0.003843125697544884,1,0.0,0.0040264031590655485,0.19676737441122438
0.03833733999999977,0.003199297340991061,0.0032101680548848495,1,0.0,0.0024040743594021816,0.13424561435618837
0.0512293450000012,0.003014063586548864,0.0030587754711119664,1,0.0,0.0026569050109642132,-0.010073218227286167
0.04108254000000017,0.004605865058785304,0.004602732933871605,1,0.0,0.004839734467318213,0.07891823375144152
0.02697649999999985,0.0025411277749746164,0.0025714208277357897,1,0.0,0.002788524932842149,0.06780597051248233
0.028083754999999752,0.002958093088183559,0.0030023900815469833,1,0.0,0.0032044144380242614,0.021659056848727366
0.04389396999999955,0.002392047848634887,0.0023988425288536206,1,0.0,0.0023400901759191837,0.05469393788386578
0.061688914999999296,0.0013056226621166423,0.0013923270657409707,1,0.0,0.0012370331009831572,0.01481708241326201
0.04095957000000028,0.003027594586582208,0.0031432868254497627,1,0.0,0.0037153246795652525,0.04674163024214994
0.03432757000000009,0.00134786209900057,0.001392458136307228,1,0.0,0.0014161486223691227,0.023647089021238292
